1	34.816	26.875
2	35.275	26.86
3	35.702	26.826
4	36.17	26.856
5	36.575	26.869
6	36.986	26.933
7	37.326	26.946
8	37.588	26.887
9	37.852	26.889
10	38.083	26.896
11	38.276	26.876
12	38.427	26.872
13	38.532	26.856
14	38.553	26.81
15	38.574	26.817
16	38.538	26.813
17	38.459	26.785
18	38.365	26.799
19	38.284	26.928
20	38.126	26.926
21	37.881	26.929
22	37.626	26.912
23	37.353	26.937
24	37.044	26.941
25	36.72	26.931
26	36.351	26.941
27	35.985	26.979
28	35.575	26.985
29	35.105	26.916
30	34.683	26.968
31	34.195	26.943
32	33.682	26.911
33	33.202	26.922
34	32.715	26.961
35	32.231	27.003
36	31.726	27.006
37	31.214	27.003
38	30.704	27.014
39	30.211	27.03
40	29.753	27.065
41	29.275	27.082
42	28.802	27.091
43	28.337	27.091
44	27.889	27.087
45	27.452	27.116
46	27.054	27.161
47	26.659	27.208
48	26.267	27.207
49	25.899	27.207
50	25.539	27.224
51	25.207	27.253
52	24.887	27.263
53	24.591	27.282
54	24.309	27.323
55	24.041	27.309
56	23.794	27.304
57	23.587	27.339
58	23.383	27.368
59	23.197	27.368
60	23.013	27.316
61	22.867	27.327
62	22.738	27.307
63	22.643	27.332
64	22.564	27.329
65	22.499	27.326
66	22.465	27.338
67	22.455	27.38
68	22.457	27.352
69	22.477	27.294
70	22.515	27.221
71	22.596	27.199
72	22.704	27.201
73	22.829	27.162
74	22.971	27.107
75	23.151	27.074
76	23.359	27.055
77	23.6	27.057
78	23.867	27.072
79	24.134	27.01
80	24.447	26.996
81	24.779	26.949
82	25.143	26.935
83	25.528	26.897
84	25.936	26.852
85	26.393	26.888
86	26.832	26.834
87	27.325	26.854
88	27.813	26.804
89	28.325	26.789
90	28.864	26.808
91	29.382	26.757
92	29.927	26.696
93	30.485	26.695
94	31.036	26.648
95	31.614	26.68
96	32.155	26.647
97	32.704	26.642
98	33.225	26.621
99	33.762	26.637
100	34.27	26.663
101	34.761	26.659
102	35.245	26.676
103	35.678	26.634
104	36.123	26.669
105	36.488	26.644
106	36.852	26.661
107	37.181	26.668
108	37.481	26.676
109	37.747	26.72
110	37.942	26.681
