407	30.743
408	31.328
409	31.912
410	32.5
411	33.093
412	33.678
413	34.266
414	34.817
415	35.351
416	35.868
417	36.35
418	36.836
419	37.278
420	37.65
421	38.021
422	38.354
423	38.668
424	38.91
425	39.082
426	39.228
427	39.294
428	39.31
429	39.309
430	39.246
431	39.148
432	38.979
433	38.731
434	38.496
435	38.195
436	37.852
437	37.47
438	37.038
439	36.603
440	36.149
441	35.686
442	36.492
443	35.966
444	35.424
445	34.866
446	34.29
447	33.701
448	33.095
449	32.493
450	31.917
451	31.349
452	30.819
453	30.267
454	29.739
455	29.216
456	28.696
457	28.205
458	27.758
459	27.304
460	26.875
461	26.449
462	26.042
463	25.687
464	25.346
465	25.013
466	24.705
467	23.644
468	23.38
469	23.146
470	22.93
471	22.735
472	22.57
473	22.429
474	22.319
475	22.223
476	22.133
477	22.077
478	22.057
479	22.027
480	22.04
481	22.066
482	22.124
483	22.193
484	22.295
485	22.423
486	22.587
487	22.791
488	22.994
489	23.226
490	23.484
491	23.766
492	24.074
493	24.399
494	24.727
495	25.092
496	25.486
497	25.896
498	26.348
499	26.805
500	27.281
501	27.786
502	28.285
503	28.794
504	29.355
505	29.906
506	30.494
507	31.06
508	31.641
509	32.195
510	32.759
511	33.322
512	33.867
513	34.39
514	34.886
515	35.392
516	35.88
517	36.34
518	36.783
519	37.235
520	37.602
521	37.938
522	38.243
523	38.463
524	38.673
525	38.845
526	38.97
527	39.053
528	39.098
529	39.075
530	39.003
531	38.867
532	38.675
533	38.453
534	38.202
535	37.88
536	37.56
537	37.188
538	36.766
539	36.375
540	35.953
541	35.49
542	35.027
543	34.501
544	34.004
545	33.487
546	32.964
547	32.442
548	31.957
549	31.43
550	30.92
551	30.413
552	29.902
553	29.409
554	28.936
555	28.461
556	28.014
557	27.611
558	27.22
559	26.848
560	26.487
561	26.104
562	25.761
563	25.464
564	25.171
565	24.871
566	24.59
567	24.322
568	24.105
569	23.876
570	23.674
571	23.496
572	23.214
573	23.066
574	22.944
575	22.812
576	22.722
577	22.656
578	22.602
579	22.563
580	22.547
581	22.559
582	22.573
583	22.609
584	22.658
585	22.743
586	22.858
587	22.981
588	23.126
589	23.282
590	23.501
591	23.743
592	24.002
593	24.281
594	24.6
595	24.948
596	25.306
597	25.805
598	26.188
599	26.633
600	27.11
601	27.577
602	28.082
603	28.597
604	29.136
605	29.704
606	30.267
607	30.847
608	31.43
609	32.026
610	32.647
611	33.252
612	33.853
613	34.412
614	34.981
615	35.532
616	36.055
617	36.562
618	37.021
619	37.424
620	37.823
621	38.185
622	38.54
623	38.851
624	39.061
625	39.23
626	39.397
627	39.451
628	39.49
629	39.466
630	39.381
631	39.244
632	39.088
633	38.856
634	38.542
635	38.192
636	37.815
637	37.401
638	37.001
639	36.566
640	36.042
641	35.542
642	35.01
643	34.506
644	33.985
645	33.442
646	32.908
647	32.37
648	31.852
649	31.335
650	30.823
651	30.297
652	29.785
653	29.303
654	28.831
655	28.378
656	27.945
657	27.514
658	27.115
659	26.732
660	26.361
661	26.032
662	25.714
663	25.399
664	25.098
665	24.834
666	24.56
667	24.339
668	24.117
669	23.9
670	23.715
671	23.533
672	23.362
673	23.201
674	23.063
675	22.94
676	22.847
677	22.772
678	22.695
679	22.66
680	22.636
681	22.627
682	22.638
683	22.667
684	22.742
685	22.829
686	22.932
687	23.071
688	23.233
689	23.409
690	23.613
691	23.87
692	24.108
693	24.382
694	24.702
695	25.021
696	25.372
697	25.765
698	26.177
699	26.608
700	27.075
701	27.536
702	28.054
703	28.597
704	29.124
705	29.679
706	30.239
707	30.818
708	31.39
709	31.975
710	32.557
711	33.148
712	33.73
713	34.295
714	34.851
715	35.411
716	35.906
717	36.446
718	36.919
719	37.348
720	37.771
721	38.162
722	38.521
723	38.784
724	39.057
725	39.239
726	39.365
727	39.432
728	39.491
729	39.437
730	39.341
731	39.22
732	39.032
733	38.838
734	38.555
735	38.254
736	37.907
737	37.478
738	37.066
739	36.637
740	36.141
741	35.658
742	35.151
743	34.638
744	34.113
745	33.575
746	33.036
747	32.471
748	31.969
749	31.454
750	30.935
751	30.443
752	29.949
753	29.438
754	28.992
755	28.523
756	28.076
757	27.635
758	27.213
759	26.805
760	26.433
761	26.049
762	25.725
763	25.398
764	25.091
765	24.814
766	24.552
767	24.281
768	24.035
769	23.814
770	23.613
771	23.441
772	23.264
773	23.102
774	22.95
775	22.616
776	22.515
777	22.442
778	22.395
779	22.358
780	22.369
781	22.376
782	22.416
783	22.482
784	22.568
785	22.67
786	22.803
787	22.945
788	23.106
789	23.305
790	23.506
791	23.755
792	24.023
793	24.328
794	24.65
795	25.001
796	25.36
797	25.767
798	26.193
799	26.631
800	27.349
801	27.835
802	28.354
803	28.871
804	29.394
805	29.926
806	30.495
807	31.07
808	31.652
809	32.237
810	32.806
811	33.384
812	33.968
813	34.546
814	35.059
815	35.603
816	36.087
817	36.547
818	36.993
819	37.333
820	37.724
821	38.056
822	38.358
823	38.6
824	38.841
825	39.028
826	39.172
827	39.221
828	39.22
829	39.19
830	39.109
831	38.972
832	38.786
833	38.545
834	38.279
835	37.948
836	37.591
837	37.202
838	36.79
839	36.363
840	35.905
841	35.43
842	34.969
843	34.497
844	34.036
845	33.493
846	32.986
847	32.453
848	31.923
849	31.376
850	30.882
851	30.378
852	29.897
853	29.421
854	28.963
855	28.511
856	28.089
857	27.677
858	27.267
859	26.873
860	26.506
861	26.158
862	25.826
863	25.506
864	25.173
865	24.892
866	24.607
867	24.354
868	24.107
869	23.899
870	23.709
871	23.517
872	23.353
873	23.212
874	23.088
875	22.971
876	22.877
877	22.777
878	22.718
879	22.668
880	22.627
881	22.61
882	22.623
883	22.655
884	22.715
885	22.784
886	22.877
887	22.985
888	23.148
889	23.363
890	23.579
891	23.829
892	24.092
893	24.375
894	24.682
895	25.008
896	25.371
897	25.759
898	26.171
899	26.619
900	27.069
901	27.54
902	28.062
903	28.582
904	29.134
905	29.712
906	30.286
907	30.863
908	31.459
909	32.063
910	32.679
911	33.305
912	33.922
913	34.461
914	35.066
915	35.635
916	36.157
917	36.655
918	37.148
919	37.618
920	38.025
921	38.38
922	38.706
923	38.997
924	39.222
925	39.402
926	39.551
927	39.607
928	39.618
929	39.52
930	39.446
931	39.288
932	39.086
933	38.855
934	38.554
935	38.194
936	37.787
937	37.413
938	36.989
939	36.475
940	35.942
941	35.448
942	34.933
943	34.378
944	33.84
945	33.324
946	32.794
947	32.255
948	31.691
949	31.158
950	30.668
951	30.133
952	29.649
953	29.173
954	28.745
955	28.294
956	27.867
957	27.464
958	27.057
959	26.656
960	26.318
961	25.991
962	25.663
963	25.378
964	25.096
965	24.834
966	24.582
967	24.342
968	24.11
969	23.898
970	23.695
971	23.52
972	23.377
973	23.238
974	23.095
975	22.967
976	22.89
977	22.798
978	22.738
979	22.687
980	22.659
981	22.64
982	22.652
983	22.696
984	22.77
985	22.85
986	22.958
987	23.078
988	23.223
989	23.409
990	23.609
991	23.826
992	24.079
993	24.361
994	24.67
995	25.021
996	25.369
997	25.735
998	26.161
999	26.608
1000	27.069
1001	27.544
1002	28.058
1003	28.58
1004	29.121
1005	29.665
1006	30.255
1007	30.838
1008	31.415
1009	31.997
1010	32.595
1011	33.19
1012	33.795
1013	34.376
1014	34.915
1015	35.477
1016	35.988
1017	36.476
1018	36.948
1019	37.382
1020	37.757
1021	38.149
1022	38.496
1023	38.74
1024	39.004
1025	39.17
1026	39.29
1027	39.359
1028	39.382
1029	39.349
1030	39.313
1031	39.177
1032	38.985
1033	38.773
1034	38.517
1035	38.197
1036	37.847
1037	37.433
1038	36.996
1039	36.539
1040	36.068
1041	35.605
1042	35.113
1043	34.624
1044	34.083
1045	33.547
1046	33.006
1047	32.464
1048	31.942
1049	31.396
1050	30.869
1051	30.372
1052	29.88
1053	29.396
1054	28.931
1055	28.459
1056	28.029
1057	27.615
1058	27.197
1059	26.806
1060	26.445
1061	26.1
1062	25.766
1063	25.455
1064	25.167
1065	24.872
1066	24.594
1067	24.348
1068	24.12
1069	23.912
1070	23.717
1071	23.533
1072	23.368
1073	23.23
1074	23.091
1075	22.993
1076	22.889
1077	22.816
1078	22.739
1079	22.71
1080	22.691
1081	22.681
1082	22.681
1083	22.724
1084	22.805
1085	22.866
1086	22.948
1087	23.068
1088	23.224
1089	23.406
1090	23.618
1091	23.858
1092	24.108
1093	24.368
1094	24.67
1095	25.004
1096	25.365
1097	25.738
1098	26.137
1099	26.571
1100	27.022
1101	27.493
1102	27.983
1103	28.52
1104	29.032
1105	29.565
1106	30.127
1107	30.701
1108	31.265
1109	31.842
1110	32.458
1111	33.072
1112	33.685
1113	34.272
1114	34.824
1115	35.342
1116	35.863
1117	36.372
1118	36.885
1119	37.342
1120	37.76
1121	38.131
1122	38.47
1123	38.763
1124	39.012
1125	39.164
1126	39.307
1127	39.4
1128	39.427
1129	39.406
1130	39.337
1131	39.211
1132	39.057
1133	38.853
1134	38.56
1135	38.27
1136	37.898
1137	37.493
1138	37.06
1139	36.619
1140	36.163
1141	35.704
1142	35.19
1143	34.658
1144	34.119
1145	33.581
1146	33.038
1147	32.509
1148	31.977
1149	31.429
1150	30.93
1151	30.416
1152	29.918
1153	29.407
1154	28.939
1155	28.479
1156	28.052
1157	27.629
1158	27.216
1159	26.813
1160	26.404
1161	26.046
1162	25.687
1163	25.387
1164	25.083
1165	24.821
1166	24.524
1167	24.261
1168	24.028
1169	23.804
1170	23.604
1171	23.426
1172	23.244
1173	23.092
1174	22.958
1175	22.842
1176	22.748
1177	22.652
1178	22.61
1179	22.583
1180	22.57
1181	22.56
1182	22.58
1183	22.624
1184	22.7
1185	22.805
1186	22.924
1187	23.079
1188	23.222
1189	23.408
1190	23.603
1191	23.848
1192	24.123
1193	24.402
1194	24.721
1195	25.052
1196	25.403
1197	25.809
1198	26.223
1199	26.669
1200	27.12
1201	27.602
1202	28.119
1203	28.636
1204	29.17
1205	29.713
1206	30.261
1207	30.835
1208	31.415
1209	31.992
1210	32.554
1211	33.137
1212	33.708
1213	34.284
1214	34.848
1215	35.382
1216	35.904
1217	36.377
1218	36.877
1219	37.33
1220	37.733
1221	38.117
1222	38.433
1223	38.713
1224	38.945
1225	39.12
1226	39.263
1227	39.335
1228	39.348
1229	39.309
1230	39.23
1231	39.15
1232	39.004
1233	38.78
1234	38.522
1235	38.242
1236	37.888
1237	37.5
1238	37.083
1239	36.622
1240	36.148
1241	35.682
1242	35.201
1243	34.658
1244	34.119
1245	33.583
1246	33.045
1247	32.504
1248	31.992
1249	31.469
1250	30.962
1251	30.426
1252	29.93
1253	29.446
1254	28.965
1255	28.51
1256	28.046
1257	27.581
1258	27.165
1259	26.771
1260	26.373
1261	26.011
1262	25.679
1263	25.371
1264	25.092
1265	24.823
1266	24.527
1267	24.265
1268	24.043
1269	23.834
1270	23.641
1271	23.458
1272	23.297
1273	23.122
1274	22.976
1275	22.863
1276	22.779
1277	22.708
1278	22.656
1279	22.617
1280	22.595
1281	22.594
1282	22.622
1283	22.665
1284	22.73
1285	22.831
1286	22.943
1287	23.071
1288	23.207
1289	23.358
1290	23.539
1291	23.788
1292	24.054
1293	24.331
1294	24.639
1295	24.966
1296	25.33
1297	25.713
1298	26.138
1299	26.588
1300	27.041
1301	27.518
1302	27.989
1303	28.507
1304	29.037
1305	29.598
1306	30.168
1307	30.76
1308	31.352
1309	31.964
1310	32.564
1311	33.161
1312	33.747
1313	34.322
1314	34.931
1315	35.507
1316	36.072
1317	36.565
1318	37.031
1319	37.464
1320	37.898
1321	38.265
1322	38.589
1323	38.84
1324	39.068
1325	39.253
1326	39.383
1327	39.495
1328	39.494
1329	39.453
1330	39.357
1331	39.215
1332	39.033
1333	38.805
1334	38.475
1335	38.145
1336	37.783
1337	37.389
1338	36.966
1339	36.492
1340	35.995
1341	35.47
1342	34.98
1343	34.691
1344	34.164
1345	33.619
1346	33.076
1347	32.515
1348	31.996
1349	31.469
1350	30.936
1351	30.421
1352	29.919
1353	29.438
1354	28.978
1355	28.523
1356	28.087
1357	27.649
1358	27.238
1359	26.861
1360	26.492
1361	26.134
1362	25.777
1363	25.47
1364	25.165
1365	24.895
1366	24.613
1367	24.379
1368	24.014
1369	23.801
1370	23.6
1371	23.407
1372	23.258
1373	23.118
1374	22.987
1375	22.877
1376	22.793
1377	22.725
1378	22.669
1379	22.62
1380	22.594
1381	22.587
1382	22.611
1383	22.64
1384	22.682
1385	22.713
1386	22.823
1387	22.963
1388	23.119
1389	23.308
1390	23.515
1391	23.759
1392	23.999
1393	24.267
1394	24.556
1395	24.889
1396	25.267
1397	25.653
1398	26.073
1399	26.506
1400	26.995
1401	27.462
1402	27.958
1403	28.473
1404	29.013
1405	29.575
1406	30.144
1407	30.706
1408	31.312
1409	31.937
1410	32.622
1411	33.242
1412	33.857
1413	34.432
1414	34.993
1415	35.54
1416	36.077
1417	36.591
1418	37.055
1419	37.507
1420	37.916
1421	38.29
1422	38.604
1423	38.838
1424	39.068
1425	39.21
1426	39.347
1427	39.416
1428	39.457
1429	39.437
1430	39.322
1431	39.188
1432	39.058
1433	38.815
1434	38.508
1435	38.164
1436	37.777
1437	37.376
1438	36.949
1439	36.502
1440	36.032
1441	35.516
1442	34.993
1443	34.495
1444	33.996
1445	33.442
1446	32.897
1447	32.362
1448	31.824
1449	31.311
1450	30.797
1451	30.286
1452	29.808
1453	29.313
1454	28.842
1455	28.402
1456	27.96
1457	27.517
1458	27.114
1459	26.739
1460	26.373
1461	26.018
1462	25.693
1463	25.385
1464	25.098
1465	24.826
1466	24.577
1467	24.353
1468	24.119
1469	23.901
1470	23.701
1471	23.511
1472	23.355
1473	23.209
1474	23.059
1475	22.942
1476	22.86
1477	22.769
1478	22.72
1479	22.677
1480	22.648
1481	22.653
1482	22.666
1483	22.722
1484	22.784
1485	22.88
1486	22.992
1487	23.122
1488	23.277
1489	23.445
1490	23.657
1491	23.9
1492	24.123
1493	24.395
1494	24.703
1495	25.06
1496	25.448
1497	25.847
1498	26.272
1499	26.724
1500	27.173
1501	27.634
1502	28.137
1503	28.626
1504	29.169
1505	29.725
1506	30.274
1507	30.855
1508	31.421
1509	32.009
1510	32.587
1511	33.149
1512	33.744
1513	34.298
1514	34.854
1515	35.371
1516	35.861
1517	36.372
1518	36.86
1519	37.283
1520	37.645
1521	37.954
1522	38.211
1523	38.478
1524	38.722
1525	38.932
1526	39.041
1527	39.117
1528	39.177
1529	39.142
1530	39.097
1531	39.005
1532	38.836
1533	38.626
1534	38.364
1535	38.101
1536	37.813
1537	37.447
1538	37.061
1539	36.622
1540	36.162
1541	35.696
1542	35.232
1543	34.704
1544	34.187
1545	33.69
1546	33.18
1547	32.671
1548	32.15
1549	31.61
1550	31.087
1551	30.604
1552	30.095
1553	29.598
1554	29.119
1555	28.637
1556	28.19
1557	27.766
1558	27.345
1559	26.947
1560	26.535
1561	26.158
1562	25.791
1563	25.456
1564	25.142
1565	24.846
1566	24.562
1567	24.291
1568	24.05
1569	23.836
1570	23.634
1571	23.456
1572	23.275
1573	23.117
1574	22.985
1575	22.866
1576	22.743
1577	22.671
1578	22.609
1579	22.584
1580	22.568
1581	22.562
1582	22.573
1583	22.605
1584	22.669
1585	22.767
1586	22.893
1587	23.031
1588	23.197
1589	23.371
1590	23.577
1591	23.819
1592	24.084
1593	24.386
1594	24.696
1595	25.031
1596	25.383
1597	25.79
1598	26.209
1599	26.641
1600	27.102
1601	27.596
1602	28.102
1603	28.629
1604	29.141
1605	29.692
1606	30.253
1607	30.843
1608	31.431
1609	32.028
1610	32.589
1611	33.151
1612	33.73
1613	34.293
1614	34.9
1615	35.428
1616	35.929
1617	36.43
1618	36.896
1619	37.334
1620	37.7
1621	38.045
1622	38.358
1623	38.621
1624	38.842
1625	39.013
1626	39.175
1627	39.253
1628	39.253
1629	39.225
1630	39.153
1631	39.005
1632	38.816
1633	38.58
1634	38.307
1635	38.011
1636	37.706
1637	37.333
1638	36.952
1639	36.5
1640	36.071
1641	35.584
1642	35.062
1643	34.581
1644	34.078
1645	33.583
1646	33.081
1647	32.556
1648	32.024
1649	31.524
1650	30.993
1651	30.475
1652	29.969
1653	29.495
1654	29.027
1655	28.565
1656	28.133
1657	27.71
1658	27.32
1659	26.922
1660	26.555
1661	26.182
1662	25.835
1663	25.51
1664	25.194
1665	24.902
1666	24.647
1667	24.404
1668	24.107
1669	23.848
1670	23.64
1671	23.453
1672	23.282
1673	23.131
1674	22.985
1675	22.884
1676	22.772
1677	22.697
1678	22.645
1679	22.6
1680	22.584
1681	22.588
1682	22.608
1683	22.642
1684	22.718
1685	22.809
1686	22.906
1687	23.018
1688	23.154
1689	23.34
1690	23.554
1691	23.782
1692	24.042
1693	24.359
1694	24.71
1695	25.056
1696	25.396
1697	25.781
1698	26.209
1699	26.642
1700	27.099
1701	27.574
1702	28.07
1703	28.564
1704	29.101
1705	29.64
1706	30.221
1707	30.793
1708	31.384
1709	31.955
1710	32.534
1711	33.115
1712	33.714
1713	34.315
1714	34.87
1715	35.412
1716	35.947
1717	36.437
1718	36.941
1719	37.337
1720	37.72
1721	38.106
1722	38.425
1723	38.706
1724	38.957
1725	39.141
1726	39.312
1727	39.375
1728	39.435
1729	39.424
1730	39.359
1731	39.204
1732	39.013
1733	38.782
1734	38.485
1735	38.153
1736	37.811
1737	37.442
1738	37.011
1739	36.555
1740	36.064
1741	35.572
1742	35.092
1743	34.559
1744	34.047
1745	33.535
1746	33.016
1747	32.488
1748	31.93
1749	31.4
1750	30.877
1751	30.359
1752	29.88
1753	29.416
1754	28.941
1755	28.473
1756	28.025
1757	27.608
1758	27.196
1759	26.82
1760	26.442
1761	26.072
1762	25.724
1763	25.404
1764	25.108
1765	24.823
1766	24.555
1767	24.307
1768	24.072
1769	23.855
1770	23.645
1771	23.461
1772	23.292
1773	23.162
1774	23.035
1775	22.937
1776	22.84
1777	22.753
1778	22.684
1779	22.63
1780	22.619
1781	22.618
1782	22.636
1783	22.676
1784	22.732
1785	22.834
1786	22.957
1787	23.103
1788	23.27
1789	23.438
1790	23.649
1791	23.876
1792	24.128
1793	24.412
1794	24.725
1795	25.046
1796	25.406
1797	25.803
1798	26.199
1799	26.628
1800	27.063
1801	27.545
1802	28.048
1803	28.551
1804	29.1
1805	29.647
1806	30.211
1807	30.804
1808	31.389
1809	31.995
1810	32.584
1811	33.188
1812	33.759
1813	34.326
1814	34.911
1815	35.463
1816	35.992
1817	36.495
1818	36.966
1819	37.414
1820	37.851
1821	38.2
1822	38.5
1823	38.779
1824	38.977
1825	39.152
1826	39.25
1827	39.323
1828	39.344
1829	39.328
1830	39.246
1831	39.108
1832	38.87
1833	38.642
1834	38.354
1835	38.016
1836	37.647
1837	37.247
1838	36.834
1839	36.407
1840	35.963
1841	35.453
1842	34.944
1843	34.446
1844	33.933
1845	33.4
1846	32.884
1847	32.359
1848	31.865
1849	31.367
1850	30.858
1851	30.372
1852	29.894
1853	29.422
1854	28.94
1855	28.478
1856	28.054
1857	27.66
1858	27.267
1859	26.885
1860	26.524
1861	26.168
1862	25.846
1863	25.538
1864	25.233
1865	24.943
1866	24.68
1867	24.426
1868	24.184
1869	23.947
1870	23.747
1871	23.563
1872	23.396
1873	23.237
1874	23.106
1875	22.974
1876	22.876
1877	22.783
1878	22.721
1879	22.68
1880	22.65
1881	22.636
1882	22.647
1883	22.678
1884	22.73
1885	22.816
1886	22.941
1887	23.066
1888	23.21
1889	23.37
1890	23.558
1891	23.804
1892	24.063
1893	24.347
1894	24.675
1895	24.995
1896	25.366
1897	25.757
1898	26.174
1899	26.603
1900	27.086
1901	27.563
1902	28.077
1903	28.596
1904	29.138
1905	29.703
1906	30.271
1907	30.853
1908	31.442
1909	32.04
1910	32.642
1911	33.207
1912	33.816
1913	34.396
1914	34.958
1915	35.508
1916	35.997
1917	36.509
1918	37.014
1919	37.44
1920	37.898
1921	38.27
1922	38.58
1923	38.856
1924	39.084
1925	39.267
1926	39.365
1927	39.411
1928	39.427
1929	39.402
1930	39.34
1931	39.174
1932	38.977
1933	38.728
1934	38.464
1935	38.126
1936	37.784
1937	37.4
1938	36.969
1939	36.562
1940	36.119
1941	35.662
1942	35.135
1943	34.572
1944	34.03
1945	33.49
1946	32.925
1947	32.404
1948	31.846
1949	31.317
1950	30.793
1951	30.308
1952	29.809
1953	29.323
1954	28.857
1955	28.389
1956	27.969
1957	27.55
1958	27.161
1959	26.775
1960	26.431
1961	26.068
1962	25.721
1963	25.396
1964	25.1
1965	24.81
1966	24.556
1967	24.328
1968	24.126
1969	23.921
1970	23.727
1971	23.547
1972	23.362
1973	23.207
1974	23.081
1975	22.972
1976	22.891
1977	22.825
1978	22.765
1979	22.722
1980	22.703
1981	22.688
1982	22.704
1983	22.744
1984	22.794
1985	22.855
1986	22.963
1987	23.096
1988	23.264
1989	23.43
1990	23.634
1991	23.847
1992	24.089
1993	24.353
1994	24.667
1995	24.983
1996	25.346
1997	25.745
1998	26.164
1999	26.584
2000	27.033
2001	27.489
2002	27.983
2003	28.491
2004	29.026
2005	29.57
2006	30.161
2007	30.73
2008	31.296
2009	31.892
2010	32.491
2011	33.105
2012	33.666
2013	34.215
2014	34.789
2015	35.333
2016	35.87
2017	36.375
2018	36.825
2019	37.274
2020	37.699
2021	38.071
2022	38.402
2023	38.668
2024	38.948
2025	39.148
2026	39.302
2027	39.397
2028	39.458
2029	39.468
2030	39.4
2031	39.269
2032	39.103
2033	38.881
2034	38.595
2035	38.294
2036	37.914
2037	37.535
2038	37.146
2039	36.722
2040	36.267
2041	35.77
2042	35.239
2043	34.739
2044	34.203
2045	33.665
2046	33.125
2047	32.584
2048	32.055
2049	31.5
2050	30.945
2051	30.422
2052	29.928
2053	29.436
2054	28.942
2055	28.459
2056	28.004
2057	27.57
2058	27.163
2059	26.777
2060	26.388
2061	26.024
2062	25.692
2063	25.382
2064	25.056
2065	24.769
2066	24.503
2067	24.254
2068	24.024
2069	23.792
2070	23.58
2071	23.412
2072	23.231
2073	23.093
2074	22.96
2075	22.874
2076	22.782
2077	22.68
2078	22.634
2079	22.587
2080	22.583
2081	22.585
2082	22.607
2083	22.661
2084	22.731
2085	22.818
2086	22.944
2087	23.06
2088	23.201
2089	23.395
2090	23.599
2091	23.835
2092	24.108
2093	24.379
2094	24.703
2095	25.05
2096	25.382
2097	25.798
2098	26.2
2099	26.638
2100	27.06
2101	27.531
2102	28.041
2103	28.523
2104	29.064
2105	29.615
2106	30.183
2107	30.758
2108	31.317
2109	31.912
2110	32.518
2111	33.113
2112	33.716
2113	34.293
2114	34.858
2115	35.377
2116	35.869
2117	36.368
2118	36.853
2119	37.272
2120	37.678
2121	38.074
2122	38.386
2123	38.711
2124	38.967
2125	39.208
2126	39.346
2127	39.448
2128	39.519
2129	39.522
2130	39.414
2131	39.279
2132	39.111
2133	38.879
2134	38.604
2135	38.287
2136	37.91
2137	37.5
2138	37.113
2139	36.658
2140	36.212
2141	35.727
2142	35.209
2143	34.681
